datetime,rate
2015080315,0.0
2015080316,0.0
2015080317,0.0
2015080318,1.0
2015080319,2.0
2015080320,0.0
2015080321,0.0
2015080322,0.0
2015080323,0.0
2015080400,0.0
2015080401,0.0
2015080402,0.0
2015080403,0.0
2015080404,0.0
2015080405,1.0
2015080406,3.0
2015080407,0.0
2015080408,0.0
2015080409,1.0
2015080410,0.0
2015080411,0.0
2015080412,0.0
2015080413,1.0
2015080414,0.0
2015080415,1.0
2015080416,2.0
2015080417,0.0
2015080418,0.0
2015080419,0.0
2015080420,1.0
2015080421,0.0
2015080422,0.0
2015080423,0.0
2015080500,0.0
2015080501,0.0
2015080502,1.0
2015080503,0.0
2015080504,0.0
2015080505,0.0
2015080506,0.0
2015080507,0.0
2015080508,0.0
2015080509,0.0
2015080510,3.0
2015080511,0.0
2015080512,0.0
2015080513,0.0
2015080514,1.0
2015080515,0.0
2015080516,0.0
2015080517,0.0
2015080518,1.0
2015080519,0.0
2015080520,0.0
2015080521,1.0
2015080522,0.0
2015080523,0.0
2015080600,0.0
2015080601,0.0
2015080602,0.0
2015080603,0.0
2015080604,0.0
2015080605,0.0
2015080606,0.0
2015080607,0.0
2015080608,0.0
2015080609,0.0
2015080610,0.0
2015080611,0.0
2015080612,0.0
2015080613,0.0
2015080614,0.0
2015080615,0.0
2015080616,0.0
2015080617,0.0
2015080618,1.0
2015080619,0.0
2015080620,0.0
2015080621,0.0
2015080622,0.0
2015080623,1.0
2015080700,0.0
2015080701,0.0
2015080702,0.0
2015080703,0.0
2015080704,0.0
2015080705,1.0
2015080706,0.0
2015080707,0.0
2015080708,0.0
2015080709,0.0
2015080710,0.0
2015080711,0.0
2015080712,0.0
2015080713,0.0
2015080714,0.0
2015080715,0.0
2015080716,0.0
2015080717,2.0
2015080718,0.0
2015080719,0.0
2015080720,1.0
2015080721,0.0
2015080722,0.0
2015080723,0.0
2015080800,0.0
2015080801,1.0
2015080802,0.0
2015080803,0.0
2015080804,0.0
2015080805,0.0
2015080806,0.0
2015080807,2.0
2015080808,0.0
2015080809,1.0
2015080810,1.0
2015080811,0.0
2015080812,0.0
2015080813,1.0
2015080814,0.0
2015080815,0.0
2015080816,0.0
2015080817,1.0
2015080818,0.0
2015080819,0.0
2015080820,0.0
2015080821,0.0
2015080822,0.0
2015080823,1.0
2015080900,0.0
2015080901,0.0
2015080902,0.0
2015080903,0.0
2015080904,0.0
2015080905,0.0
2015080906,0.0
2015080907,0.0
2015080908,0.0
2015080909,0.0
2015080910,0.0
2015080911,0.0
2015080912,0.0
2015080913,0.0
2015080914,0.0
2015080915,0.0
2015080916,0.0
2015080917,0.0
2015080918,0.0
2015080919,0.0
2015080920,1.0
2015080921,0.0
2015080922,0.0
2015080923,0.0
2015081000,0.0
2015081001,0.0
2015081002,0.0
2015081003,0.0
2015081004,0.0
2015081005,0.0
2015081006,0.0
2015081007,0.0
2015081008,0.0
2015081009,0.0
2015081010,0.0
2015081011,1.0
2015081012,1.0
2015081013,0.0
2015081014,0.0
2015081015,0.0
2015081016,0.0
2015081017,0.0
2015081018,0.0
2015081019,0.0
2015081020,0.0
2015081021,1.0
2015081022,0.0
2015081023,0.0
2015081100,0.0
2015081101,0.0
2015081102,0.0
2015081103,0.0
2015081104,0.0
2015081105,0.0
2015081106,0.0
2015081107,0.0
2015081108,0.0
2015081109,3.0
2015081110,0.0
2015081111,0.0
2015081112,0.0
2015081113,0.0
2015081114,0.0
2015081115,0.0
2015081116,0.0
2015081117,0.0
2015081118,0.0
2015081119,0.0
2015081120,0.0
2015081121,0.0
2015081122,1.0
2015081123,1.0
2015081200,1.0
2015081201,0.0
2015081202,0.0
2015081203,0.0
2015081204,0.0
2015081205,0.0
2015081206,0.0
2015081207,0.0
2015081208,0.0
2015081209,0.0
2015081210,0.0
2015081211,2.0
2015081212,1.0
2015081213,0.0
2015081214,0.0
2015081215,1.0
2015081216,0.0
2015081217,0.0
2015081218,0.0
2015081219,0.0
2015081220,0.0
2015081221,0.0
2015081222,0.0
2015081223,0.0
2015081300,1.0
2015081301,0.0
2015081302,0.0
2015081303,0.0
2015081304,0.0
2015081305,1.0
2015081306,0.0
2015081307,0.0
2015081308,0.0
2015081309,0.0
2015081310,0.0
2015081311,1.0
2015081312,0.0
2015081313,0.0
2015081314,0.0
2015081315,1.0
2015081316,1.0
2015081317,0.0
2015081318,0.0
2015081319,0.0
2015081320,0.0
2015081321,0.0
2015081322,0.0
2015081323,0.0
2015081400,1.0
2015081401,0.0
2015081402,0.0
2015081403,0.0
2015081404,0.0
2015081405,0.0
2015081406,0.0
2015081407,0.0
2015081408,0.0
2015081409,0.0
2015081410,1.0
2015081411,0.0
2015081412,0.0
2015081413,0.0
2015081414,0.0
2015081415,0.0
2015081416,0.0
2015081417,0.0
2015081418,0.0
2015081419,0.0
2015081420,0.0
2015081421,0.0
2015081422,1.0
2015081423,1.0
2015081500,0.0
2015081501,0.0
2015081502,1.0
2015081503,0.0
2015081504,1.0
2015081505,0.0
2015081506,0.0
2015081507,0.0
2015081508,0.0
2015081509,0.0
2015081510,0.0
2015081511,1.0
2015081512,0.0
2015081513,2.0
2015081514,0.0
2015081515,0.0
2015081516,1.0
2015081517,0.0
2015081518,0.0
2015081519,0.0
2015081520,0.0
2015081521,1.0
2015081522,1.0
2015081523,0.0
2015081600,0.0
2015081601,2.0
2015081602,1.0
2015081603,0.0
2015081604,0.0
2015081605,0.0
2015081606,0.0
2015081607,1.0
2015081608,0.0
2015081609,0.0
2015081610,0.0
2015081611,0.0
2015081612,0.0
2015081613,0.0
2015081614,0.0
2015081615,0.0
2015081616,0.0
2015081617,0.0
2015081618,1.0
2015081619,1.0
2015081620,0.0
2015081621,0.0
2015081622,0.0
2015081623,1.0
2015081700,0.0
2015081701,1.0
2015081702,0.0
2015081703,0.0
2015081704,0.0
2015081705,0.0
2015081706,0.0
2015081707,0.0
2015081708,0.0
2015081709,0.0
2015081710,0.0
2015081711,1.0
2015081712,0.0
2015081713,0.0
2015081714,0.0
2015081715,0.0
2015081716,1.0
2015081717,0.0
2015081718,0.0
2015081719,0.0
2015081720,0.0
2015081721,0.0
2015081722,1.0
2015081723,1.0
2015081800,0.0
2015081801,0.0
2015081802,1.0
2015081803,1.0
2015081804,0.0
2015081805,0.0
2015081806,0.0
2015081807,0.0
2015081808,0.0
2015081809,0.0
2015081810,0.0
2015081811,0.0
2015081812,0.0
2015081813,1.0
2015081814,0.0
2015081815,0.0
2015081816,0.0
2015081817,0.0
2015081818,0.0
2015081819,0.0
2015081820,0.0
2015081821,0.0
2015081822,0.0
2015081823,0.0
2015081900,0.0
2015081901,0.0
2015081902,0.0
2015081903,0.0
2015081904,0.0
2015081905,1.0
2015081906,0.0
2015081907,0.0
2015081908,0.0
2015081909,0.0
2015081910,0.0
2015081911,0.0
2015081912,1.0
2015081913,2.0
2015081914,0.0
2015081915,1.0
2015081916,0.0
2015081917,0.0
2015081918,0.0
2015081919,0.0
2015081920,0.0
2015081921,0.0
2015081922,0.0
2015081923,0.0
2015082000,0.0
2015082001,0.0
2015082002,0.0
2015082003,0.0
2015082004,0.0
2015082005,0.0
2015082006,0.0
2015082007,1.0
2015082008,0.0
2015082009,0.0
2015082010,1.0
2015082011,0.0
2015082012,0.0
2015082013,0.0
2015082014,0.0
2015082015,0.0
2015082016,0.0
2015082017,2.0
2015082018,0.0
2015082019,0.0
2015082020,0.0
2015082021,0.0
2015082022,0.0
2015082023,0.0
2015082100,0.0
2015082101,0.0
2015082102,0.0
2015082103,0.0
2015082104,0.0
2015082105,0.0
2015082106,0.0
2015082107,0.0
2015082108,0.0
2015082109,0.0
2015082110,0.0
2015082111,0.0
2015082112,0.0
2015082113,0.0
2015082114,0.0
2015082115,0.0
2015082116,0.0
2015082117,0.0
2015082118,0.0
2015082119,0.0
2015082120,0.0
2015082121,0.0
2015082122,0.0
2015082123,1.0
2015082200,0.0
2015082201,0.0
2015082202,1.0
2015082203,2.0
2015082204,0.0
2015082205,1.0
2015082206,0.0
2015082207,0.0
2015082208,1.0
2015082209,0.0
2015082210,0.0
2015082211,0.0
2015082212,0.0
2015082213,0.0
2015082214,0.0
2015082215,0.0
2015082216,2.0
2015082217,0.0
2015082218,0.0
2015082219,0.0
2015082220,0.0
2015082221,0.0
2015082222,0.0
2015082223,0.0
2015082300,0.0
2015082301,1.0
2015082302,0.0
2015082303,0.0
2015082304,0.0
2015082305,0.0
2015082306,0.0
2015082307,1.0
2015082308,0.0
2015082309,0.0
2015082310,0.0
2015082311,0.0
2015082312,0.0
2015082313,0.0
2015082314,0.0
2015082315,0.0
2015082316,0.0
2015082317,0.0
2015082318,0.0
2015082319,0.0
2015082320,0.0
2015082321,0.0
2015082322,0.0
2015082323,1.0
2015082400,0.0
2015082401,0.0
2015082402,0.0
2015082403,0.0
2015082404,0.0
2015082405,0.0
2015082406,0.0
2015082407,0.0
2015082408,0.0
2015082409,0.0
2015082410,0.0
2015082411,0.0
2015082412,0.0
2015082413,1.0
2015082414,0.0
2015082415,0.0
2015082416,0.0
2015082417,0.0
2015082418,2.0
2015082419,0.0
2015082420,0.0
2015082421,0.0
2015082422,0.0
2015082423,0.0
2015082500,0.0
2015082501,0.0
2015082502,0.0
2015082503,0.0
2015082504,0.0
2015082505,1.0
2015082506,0.0
2015082507,0.0
2015082508,0.0
2015082509,1.0
2015082510,0.0
2015082511,0.0
2015082512,1.0
2015082513,0.0
2015082514,0.0
2015082515,0.0
2015082516,0.0
2015082517,0.0
2015082518,0.0
2015082519,0.0
2015082520,0.0
2015082521,0.0
2015082522,0.0
2015082523,0.0
2015082600,0.0
2015082601,0.0
2015082602,0.0
2015082603,0.0
2015082604,0.0
2015082605,0.0
2015082606,0.0
2015082607,0.0
2015082608,0.0
2015082609,2.0
2015082610,0.0
2015082611,0.0
2015082612,0.0
2015082613,0.0
2015082614,0.0
2015082615,0.0
2015082616,0.0
2015082617,1.0
2015082618,0.0
2015082619,0.0
2015082620,0.0
2015082621,0.0
2015082622,0.0
2015082623,0.0
2015082700,0.0
2015082701,0.0
2015082702,0.0
2015082703,0.0
2015082704,0.0
2015082705,1.0
2015082706,0.0
2015082707,0.0
2015082708,1.0
2015082709,0.0
2015082710,0.0
2015082711,0.0
2015082712,0.0
2015082713,0.0
2015082714,0.0
2015082715,0.0
2015082716,0.0
2015082717,0.0
2015082718,0.0
2015082719,0.0
2015082720,0.0
2015082721,1.0
2015082722,1.0
2015082723,0.0
2015082800,0.0
2015082801,0.0
2015082802,0.0
2015082803,0.0
2015082804,1.0
2015082805,0.0
2015082806,0.0
2015082807,0.0
2015082808,0.0
2015082809,0.0
2015082810,0.0
2015082811,0.0
2015082812,0.0
2015082813,0.0
2015082814,0.0
2015082815,0.0
2015082816,0.0
2015082817,0.0
2015082818,0.0
2015082819,0.0
2015082820,0.0
2015082821,1.0
2015082822,0.0
2015082823,0.0
2015082900,0.0
2015082901,0.0
2015082902,0.0
2015082903,0.0
2015082904,0.0
2015082905,0.0
2015082906,0.0
2015082907,0.0
2015082908,0.0
2015082909,0.0
2015082910,0.0
2015082911,0.0
2015082912,0.0
2015082913,0.0
2015082914,0.0
2015082915,0.0
2015082916,0.0
2015082917,0.0
2015082918,0.0
2015082919,0.0
2015082920,0.0
2015082921,1.0
2015082922,0.0
2015082923,0.0
2015083000,0.0
2015083001,0.0
2015083002,0.0
2015083003,1.0
2015083004,0.0
2015083005,1.0
2015083006,0.0
2015083007,0.0
2015083008,0.0
2015083009,0.0
2015083010,0.0
2015083011,0.0
2015083012,0.0
2015083013,0.0
2015083014,2.0
2015083015,0.0
2015083016,0.0
2015083017,0.0
2015083018,1.0
2015083019,0.0
2015083020,0.0
2015083021,0.0
2015083022,0.0
2015083023,0.0
2015083100,0.0
2015083101,0.0
2015083102,1.0
2015083103,0.0
2015083104,0.0
2015083105,0.0
2015083106,0.0
2015083107,0.0
2015083108,0.0
2015083109,0.0
2015083110,0.0
2015083111,0.0
2015083112,0.0
2015083113,0.0
2015083114,0.0
2015083115,0.0
2015083116,0.0
2015083117,0.0
2015083118,1.0
2015083119,0.0
2015083120,0.0
2015083121,0.0
2015083122,0.0
2015083123,0.0
2015090100,0.0
2015090101,1.0
2015090102,0.0
2015090103,1.0
2015090104,0.0
2015090105,2.0
2015090106,0.0
2015090107,0.0
2015090108,1.0
2015090109,0.0
2015090110,0.0
2015090111,0.0
2015090112,1.0
2015090113,0.0
2015090114,1.0
2015090115,0.0
2015090116,0.0
2015090117,0.0
2015090118,0.0
2015090119,1.0
2015090120,1.0
2015090121,0.0
2015090122,0.0
2015090123,0.0
2015090200,0.0
2015090201,1.0
2015090202,0.0
2015090203,0.0
2015090204,0.0
2015090205,0.0
2015090206,0.0
2015090207,0.0
2015090208,0.0
2015090209,1.0
2015090210,2.0
2015090211,0.0
2015090212,0.0
2015090213,1.0
2015090214,0.0
2015090215,0.0
2015090216,1.0
2015090217,0.0
2015090218,0.0
2015090219,0.0
2015090220,0.0
2015090221,0.0
2015090222,0.0
2015090223,0.0
2015090300,0.0
2015090301,0.0
2015090302,0.0
2015090303,0.0
2015090304,0.0
2015090305,0.0
2015090306,0.0
2015090307,1.0
2015090308,0.0
2015090309,0.0
2015090310,0.0
2015090311,2.0
2015090312,0.0
2015090313,0.0
2015090314,0.0
2015090315,0.0
2015090316,1.0
2015090317,0.0
2015090318,1.0
2015090319,0.0
2015090320,0.0
2015090321,0.0
2015090322,0.0
2015090323,0.0
2015090400,0.0
2015090401,0.0
2015090402,0.0
2015090403,0.0
2015090404,0.0
2015090405,0.0
2015090406,0.0
2015090407,2.0
2015090408,0.0
2015090409,0.0
2015090410,0.0
2015090411,0.0
2015090412,0.0
2015090413,0.0
2015090414,0.0
2015090415,0.0
2015090416,0.0
2015090417,0.0
2015090418,0.0
2015090419,0.0
2015090420,0.0
2015090421,0.0
2015090422,0.0
2015090423,0.0
2015090500,1.0
2015090501,0.0
2015090502,0.0
2015090503,0.0
2015090504,0.0
2015090505,1.0
2015090506,1.0
2015090507,1.0
2015090508,0.0
2015090509,1.0
2015090510,2.0
2015090511,0.0
2015090512,0.0
2015090513,0.0
2015090514,0.0
2015090515,0.0
2015090516,0.0
2015090517,0.0
2015090518,0.0
2015090519,2.0
2015090520,0.0
2015090521,0.0
2015090522,0.0
2015090523,0.0
2015090600,2.0
2015090601,0.0
2015090602,0.0
2015090603,0.0
2015090604,0.0
2015090605,0.0
2015090606,0.0
2015090607,0.0
2015090608,1.0
2015090609,0.0
2015090610,0.0
2015090611,0.0
2015090612,0.0
2015090613,0.0
2015090614,0.0
2015090615,2.0
2015090616,0.0
2015090617,4.0
2015090618,0.0
2015090619,0.0
2015090620,1.0
2015090621,1.0
2015090622,0.0
2015090623,0.0
2015090700,0.0
2015090701,0.0
2015090702,0.0
2015090703,0.0
2015090704,0.0
2015090705,0.0
2015090706,0.0
2015090707,0.0
2015090708,0.0
2015090709,0.0
2015090710,0.0
2015090711,0.0
2015090712,1.0
2015090713,0.0
2015090714,0.0
2015090715,0.0
2015090716,0.0
2015090717,0.0
2015090718,0.0
2015090719,0.0
2015090720,1.0
2015090721,0.0
2015090722,0.0
2015090723,0.0
2015090800,0.0
2015090801,1.0
2015090802,1.0
2015090803,0.0
2015090804,0.0
2015090805,0.0
2015090806,0.0
2015090807,0.0
2015090808,0.0
2015090809,1.0
2015090810,0.0
2015090811,0.0
2015090812,0.0
2015090813,0.0
2015090814,0.0
2015090815,0.0
2015090816,0.0
2015090817,0.0
2015090818,0.0
2015090819,0.0
2015090820,0.0
2015090821,1.0
2015090822,1.0
2015090823,0.0
2015090900,1.0
2015090901,0.0
2015090902,0.0
2015090903,1.0
2015090904,0.0
2015090905,0.0
2015090906,0.0
2015090907,0.0
2015090908,0.0
2015090909,0.0
2015090910,1.0
2015090911,0.0
2015090912,0.0
2015090913,2.0
2015090914,0.0
2015090915,0.0
2015090916,2.0
2015090917,0.0
2015090918,1.0
2015090919,1.0
2015090920,0.0
2015090921,0.0
2015090922,0.0
2015090923,1.0
2015091000,0.0
2015091001,0.0
2015091002,1.0
2015091003,0.0
2015091004,0.0
2015091005,0.0
2015091006,0.0
2015091007,0.0
2015091008,0.0
2015091009,1.0
2015091010,0.0
2015091011,1.0
2015091012,0.0
2015091013,0.0
2015091014,0.0
2015091015,0.0
2015091016,1.0
2015091017,0.0
2015091018,0.0
2015091019,0.0
2015091020,0.0
2015091021,0.0
2015091022,0.0
2015091023,1.0
2015091100,1.0
2015091101,1.0
2015091102,0.0
2015091103,1.0
2015091104,1.0
2015091105,0.0
2015091106,0.0
2015091107,0.0
2015091108,0.0
2015091109,0.0
2015091110,0.0
2015091111,0.0
2015091112,0.0
2015091113,0.0
2015091114,0.0
2015091115,0.0
2015091116,0.0
2015091117,0.0
2015091118,0.0
2015091119,0.0
2015091120,0.0
2015091121,2.0
2015091122,0.0
2015091123,0.0
2015091200,0.0
2015091201,0.0
2015091202,0.0
2015091203,0.0
2015091204,2.0
2015091205,0.0
2015091206,0.0
2015091207,0.0
2015091208,0.0
2015091209,0.0
2015091210,0.0
2015091211,0.0
2015091212,0.0
2015091213,0.0
2015091214,0.0
2015091215,0.0
2015091216,0.0
2015091217,0.0
2015091218,0.0
2015091219,0.0
2015091220,1.0
2015091221,0.0
2015091222,1.0
2015091223,0.0
2015091300,0.0
2015091301,0.0
2015091302,3.0
2015091303,2.0
2015091304,1.0
2015091305,0.0
2015091306,0.0
2015091307,0.0
2015091308,0.0
2015091309,0.0
2015091310,0.0
2015091311,0.0
2015091312,0.0
2015091313,0.0
2015091314,1.0
2015091315,0.0
2015091316,0.0
2015091317,0.0
2015091318,0.0
2015091319,0.0
2015091320,0.0
2015091321,0.0
2015091322,0.0
2015091323,0.0
2015091400,0.0
2015091401,0.0
2015091402,1.0
2015091403,0.0
2015091404,0.0
2015091405,2.0
2015091406,0.0
2015091407,0.0
2015091408,0.0
2015091409,0.0
2015091410,0.0
2015091411,0.0
2015091412,0.0
2015091413,0.0
2015091414,0.0
2015091415,0.0
2015091416,0.0
2015091417,0.0
2015091418,0.0
2015091419,0.0
2015091420,0.0
2015091421,0.0
2015091422,0.0
2015091423,0.0
2015091500,0.0
2015091501,1.0
2015091502,0.0
2015091503,0.0
2015091504,0.0
2015091505,0.0
2015091506,0.0
2015091507,2.0
2015091508,0.0
2015091509,0.0
2015091510,0.0
2015091511,0.0
2015091512,0.0
2015091513,0.0
2015091514,3.0
2015091515,0.0
2015091516,0.0
2015091517,0.0
2015091518,0.0
2015091519,0.0
2015091520,0.0
2015091521,0.0
2015091522,0.0
2015091523,1.0
2015091600,1.0
2015091601,0.0
2015091602,0.0
2015091603,0.0
2015091604,0.0
2015091605,0.0
2015091606,0.0
2015091607,0.0
2015091608,0.0
2015091609,0.0
2015091610,0.0
2015091611,0.0
2015091612,0.0
2015091613,0.0
2015091614,0.0
2015091615,0.0
2015091616,2.0
2015091617,0.0
2015091618,0.0
2015091619,0.0
2015091620,0.0
2015091621,0.0
2015091622,0.0
2015091623,1.0
2015091700,0.0
2015091701,0.0
2015091702,1.0
2015091703,1.0
2015091704,1.0
2015091705,0.0
2015091706,0.0
2015091707,1.0
2015091708,0.0
2015091709,3.0
2015091710,0.0
2015091711,0.0
2015091712,1.0
2015091713,3.0
2015091714,3.0
2015091715,0.0
2015091716,0.0
2015091717,0.0
2015091718,0.0
2015091719,0.0
2015091720,0.0
2015091721,0.0
2015091722,0.0
2015091723,0.0
2015091800,0.0
2015091801,1.0
2015091802,0.0
2015091803,0.0
2015091804,0.0
2015091805,0.0
2015091806,0.0
2015091807,0.0
2015091808,0.0
2015091809,0.0
2015091810,0.0
2015091811,0.0
2015091812,1.0
2015091813,0.0
2015091814,0.0
2015091815,0.0
2015091816,0.0
2015091817,0.0
2015091818,0.0
2015091819,0.0
2015091820,0.0
2015091821,0.0
2015091822,0.0
2015091823,0.0
2015091900,0.0
2015091901,0.0
2015091902,0.0
2015091903,0.0
2015091904,1.0
2015091905,0.0
2015091906,2.0
2015091907,0.0
2015091908,0.0
2015091909,0.0
2015091910,0.0
2015091911,0.0
2015091912,0.0
2015091913,0.0
2015091914,0.0
2015091915,0.0
2015091916,0.0
2015091917,0.0
2015091918,0.0
2015091919,0.0
2015091920,0.0
2015091921,0.0
2015091922,0.0
2015091923,0.0
2015092000,0.0
2015092001,1.0
2015092002,0.0
2015092003,0.0
2015092004,0.0
2015092005,1.0
2015092006,0.0
2015092007,1.0
2015092008,0.0
2015092009,0.0
2015092010,0.0
2015092011,0.0
2015092012,1.0
2015092013,0.0
2015092014,0.0
2015092015,0.0
2015092016,0.0
2015092017,0.0
2015092018,0.0
2015092019,0.0
2015092020,0.0
2015092021,0.0
2015092022,0.0
2015092023,0.0
2015092100,0.0
2015092101,0.0
2015092102,0.0
2015092103,0.0
2015092104,0.0
2015092105,0.0
2015092106,0.0
2015092107,0.0
2015092108,0.0
2015092109,1.0
2015092110,0.0
2015092111,0.0
2015092112,0.0
2015092113,1.0
2015092114,0.0
2015092115,0.0
2015092116,1.0
2015092117,0.0
2015092118,1.0
2015092119,2.0
2015092120,0.0
2015092121,0.0
2015092122,0.0
2015092123,0.0
2015092200,1.0
2015092201,0.0
2015092202,0.0
2015092203,0.0
2015092204,0.0
2015092205,0.0
2015092206,0.0
2015092207,0.0
2015092208,0.0
2015092209,0.0
2015092210,0.0
2015092211,0.0
2015092212,0.0
2015092213,1.0
2015092214,1.0
2015092215,1.0
2015092216,0.0
2015092217,0.0
2015092218,0.0
2015092219,0.0
2015092220,0.0
2015092221,0.0
2015092222,0.0
2015092223,0.0
2015092300,0.0
2015092301,0.0
2015092302,0.0
2015092303,0.0
2015092304,0.0
2015092305,0.0
2015092306,0.0
2015092307,0.0
2015092308,1.0
2015092309,0.0
2015092310,0.0
2015092311,0.0
2015092312,0.0
2015092313,0.0
2015092314,0.0
2015092315,0.0
2015092316,0.0
2015092317,0.0
2015092318,0.0
2015092319,1.0
2015092320,0.0
2015092321,1.0
2015092322,1.0
2015092323,0.0
2015092400,0.0
2015092401,0.0
2015092402,0.0
2015092403,1.0
2015092404,0.0
2015092405,0.0
2015092406,0.0
2015092407,0.0
2015092408,2.0
2015092409,0.0
2015092410,0.0
2015092411,0.0
2015092412,0.0
2015092413,0.0
2015092414,0.0
2015092415,0.0
2015092416,0.0
2015092417,0.0
2015092418,0.0
2015092419,0.0
2015092420,0.0
2015092421,0.0
2015092422,0.0
2015092423,0.0
2015092500,0.0
2015092501,0.0
2015092502,0.0
2015092503,0.0
2015092504,0.0
2015092505,0.0
2015092506,0.0
2015092507,0.0
2015092508,0.0
2015092509,1.0
2015092510,0.0
2015092511,0.0
2015092512,0.0
2015092513,0.0
2015092514,0.0
2015092515,0.0
2015092516,0.0
2015092517,0.0
2015092518,0.0
2015092519,0.0
2015092520,1.0
2015092521,1.0
2015092522,0.0
2015092523,0.0
2015092600,0.0
2015092601,1.0
2015092602,0.0
2015092603,0.0
2015092604,1.0
2015092605,0.0
2015092606,0.0
2015092607,0.0
2015092608,0.0
2015092609,0.0
2015092610,2.0
2015092611,0.0
2015092612,0.0
2015092613,0.0
2015092614,0.0
2015092615,0.0
2015092616,0.0
2015092617,0.0
2015092618,0.0
2015092619,0.0
2015092620,0.0
2015092621,0.0
2015092622,0.0
2015092623,0.0
2015092700,0.0
2015092701,0.0
2015092702,1.0
2015092703,0.0
2015092704,1.0
2015092705,0.0
2015092706,0.0
2015092707,0.0
2015092708,0.0
2015092709,0.0
2015092710,0.0
2015092711,0.0
2015092712,0.0
2015092713,0.0
2015092714,0.0
2015092715,0.0
2015092716,0.0
2015092717,0.0
2015092718,0.0
2015092719,0.0
2015092720,0.0
2015092721,0.0
2015092722,1.0
2015092723,0.0
2015092800,0.0
2015092801,0.0
2015092802,0.0
2015092803,0.0
2015092804,1.0
2015092805,0.0
2015092806,0.0
2015092807,0.0
2015092808,0.0
2015092809,0.0
2015092810,0.0
2015092811,0.0
2015092812,1.0
2015092813,1.0
2015092814,1.0
2015092815,0.0
2015092816,0.0
2015092817,0.0
2015092818,0.0
2015092819,0.0
2015092820,0.0
2015092821,1.0
2015092822,0.0
2015092823,0.0
2015092900,0.0
2015092901,3.0
2015092902,0.0
2015092903,0.0
2015092904,0.0
2015092905,1.0
2015092906,0.0
2015092907,0.0
2015092908,0.0
2015092909,1.0
2015092910,0.0
2015092911,1.0
2015092912,0.0
2015092913,0.0
2015092914,0.0
2015092915,1.0
2015092916,0.0
2015092917,0.0
2015092918,0.0
2015092919,0.0
2015092920,0.0
2015092921,0.0
2015092922,0.0
2015092923,0.0
2015093000,0.0
2015093001,0.0
2015093002,1.0
2015093003,0.0
2015093004,0.0
2015093005,0.0
2015093006,0.0
2015093007,0.0
2015093008,0.0
2015093009,1.0
2015093010,0.0
2015093011,0.0
2015093012,1.0
2015093013,0.0
2015093014,0.0
2015093015,0.0
2015093016,0.0
2015093017,0.0
2015093018,0.0
2015093019,1.0
2015093020,0.0
2015093021,0.0
2015093022,0.0
2015093023,0.0
2015100100,0.0
2015100101,0.0
2015100102,0.0
2015100103,0.0
2015100104,0.0
2015100105,1.0
2015100106,0.0
2015100107,0.0
2015100108,0.0
2015100109,0.0
2015100110,0.0
2015100111,0.0
2015100112,0.0
2015100113,0.0
2015100114,1.0
2015100115,0.0
2015100116,0.0
2015100117,1.0
2015100118,0.0
2015100119,0.0
2015100120,0.0
2015100121,0.0
2015100122,0.0
2015100123,0.0
2015100200,0.0
2015100201,0.0
2015100202,0.0
2015100203,0.0
2015100204,0.0
2015100205,0.0
2015100206,0.0
2015100207,0.0
2015100208,0.0
2015100209,0.0
2015100210,0.0
2015100211,0.0
2015100212,0.0
2015100213,0.0
2015100214,0.0
2015100215,0.0
2015100216,1.0
2015100217,0.0
2015100218,0.0
2015100219,0.0
2015100220,0.0
